rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
87,No Frauds,Nicki Minaj With Drake & Lil Wayne,84,14,5,2017-04-29,2017,17
88,Prblms,6LACK,97,4,97,2017-04-29,2017,17
89,Cake,Flo Rida & 99 Percent,-,1,-,2017-04-29,2017,17
90,Think A Little Less,Michael Ray,86,54,16,2017-04-29,2017,17
91,Teenage Fever,Drake,83,35,4,2017-04-29,2017,17
92,Bar At The End Of The World,Kenny Chesney,-,1,-,2017-04-29,2017,17
93,You're Welcome,Dwayne Johnson,99,65,12,2017-04-29,2017,17
94,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,-,88,2,2017-04-29,2017,17
95,Still Got Time,Zayn Featuring PARTYNEXTDOOR,-,66,2,2017-04-29,2017,17
96,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",81,81,2,2017-04-29,2017,17
97,Weak,AJR,-,1,-,2017-04-29,2017,17
98,How Far I'll Go,Alessia Cara,92,56,19,2017-04-29,2017,17
99,If I Told You,Darius Rucker,-,1,-,2017-04-29,2017,17
100,Flatliner,Cole Swindell,-,1,-,2017-04-29,2017,17
1,Humble.,Kendrick Lamar,3,3,3,2017-05-06,2017,18
2,Shape Of You,Ed Sheeran,1,1,15,2017-05-06,2017,18
3,That's What I Like,Bruno Mars,2,2,14,2017-05-06,2017,18
4,DNA.,Kendrick Lamar,-,1,-,2017-05-06,2017,18
5,Mask Off,Future,7,9,7,2017-05-06,2017,18
6,iSpy,KYLE Featuring Lil Yachty,4,17,4,2017-05-06,2017,18
7,Stay,Zedd & Alessia Cara,14,8,14,2017-05-06,2017,18
8,Something Just Like This,The Chainsmokers & Coldplay,5,3,9,2017-05-06,2017,18
9,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,48,14,48,2017-05-06,2017,18
10,XO TOUR Llif3,Lil Uzi Vert,8,8,4,2017-05-06,2017,18
11,Body Like A Back Road,Sam Hunt,9,6,12,2017-05-06,2017,18
12,Issues,Julia Michaels,13,13,0,2017-05-06,2017,18
13,It Ain't Me,Kygo x Selena Gomez,11,11,10,2017-05-06,2017,18
14,Loyalty.,Kendrick Lamar Featuring Rihanna,-,1,-,2017-05-06,2017,18
15,Congratulations,Post Malone Featuring Quavo,19,17,19,2017-05-06,2017,18
16,Element.,Kendrick Lamar,-,1,-,2017-05-06,2017,18
17,Say You Won't Let Go,James Arthur,16,16,26,2017-05-06,2017,18
18,Love.,Kendrick Lamar Featuring Zacari,-,1,-,2017-05-06,2017,18
19,Paris,The Chainsmokers,10,6,14,2017-05-06,2017,18
20,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,13,9,13,2017-05-06,2017,18
21,Tunnel Vision,Kodak Black,15,6,9,2017-05-06,2017,18
22,Sign Of The Times,Harry Styles,4,4,2,2017-05-06,2017,18
23,Cold,Maroon 5 Featuring Future,21,16,10,2017-05-06,2017,18
24,I Feel It Coming,The Weeknd Featuring Daft Punk,17,4,22,2017-05-06,2017,18
25,Location,Khalid,20,20,15,2017-05-06,2017,18
26,Bad And Boujee,Migos Featuring Lil Uzi Vert,18,1,23,2017-05-06,2017,18
27,Passionfruit,Drake,22,8,5,2017-05-06,2017,18
28,Closer,The Chainsmokers Featuring Halsey,23,1,38,2017-05-06,2017,18
29,T-Shirt,Migos,28,19,14,2017-05-06,2017,18
30,Bounce Back,Big Sean,25,6,24,2017-05-06,2017,18
31,Love On The Brain,Rihanna,24,5,27,2017-05-06,2017,18
32,Yah.,Kendrick Lamar,-,1,-,2017-05-06,2017,18
33,XXX.,Kendrick Lamar Featuring U2,-,1,-,2017-05-06,2017,18
34,Swang,Rae Sremmurd,29,29,18,2017-05-06,2017,18
35,Feel.,Kendrick Lamar,-,1,-,2017-05-06,2017,18
36,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,26,2,19,2017-05-06,2017,18
37,Pride.,Kendrick Lamar,-,1,-,2017-05-06,2017,18
38,Chained To The Rhythm,Katy Perry Featuring Skip Marley,27,4,10,2017-05-06,2017,18
39,The Cure,Lady Gaga,-,1,-,2017-05-06,2017,18
40,Rolex,Ayo & Teo,32,32,10,2017-05-06,2017,18
41,24K Magic,Bruno Mars,30,4,28,2017-05-06,2017,18
42,Lust.,Kendrick Lamar,-,1,-,2017-05-06,2017,18
43,Scars To Your Beautiful,Alessia Cara,31,8,34,2017-05-06,2017,18
44,Slide,Calvin Harris Featuring Frank Ocean & Migos,36,34,8,2017-05-06,2017,18
45,In Case You Didn't Know,Brett Young,40,40,11,2017-05-06,2017,18
46,Goosebumps,Travis Scott,43,43,23,2017-05-06,2017,18
47,Can't Stop The Feeling!,Justin Timberlake,33,1,50,2017-05-06,2017,18
48,Both,Gucci Mane Featuring Drake,44,41,18,2017-05-06,2017,18
49,Mercy,Shawn Mendes,34,15,31,2017-05-06,2017,18
50,Fear.,Kendrick Lamar,-,1,-,2017-05-06,2017,18
51,Believer,Imagine Dragons,47,41,11,2017-05-06,2017,18
52,Look At Me!,XXXTENTACION,37,34,11,2017-05-06,2017,18
53,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,42,42,5,2017-05-06,2017,18
54,Blood.,Kendrick Lamar,-,1,-,2017-05-06,2017,18
55,Hurricane,Luke Combs,51,51,10,2017-05-06,2017,18
56,Redbone,Childish Gambino,49,48,20,2017-05-06,2017,18
57,Down,Marian Hill,35,21,14,2017-05-06,2017,18
58,God.,Kendrick Lamar,-,1,-,2017-05-06,2017,18
59,Unforgettable,French Montana Featuring Swae Lee,74,2,74,2017-05-06,2017,18
60,Portland,Drake Featuring Quavo & Travis Scott,41,9,5,2017-05-06,2017,18
61,Castle On The Hill,Ed Sheeran,57,6,15,2017-05-06,2017,18
62,Dirt On My Boots,Jon Pardi,45,37,20,2017-05-06,2017,18
63,Duckworth.,Kendrick Lamar,-,1,-,2017-05-06,2017,18
64,Hometown Girl,Josh Turner,56,56,8,2017-05-06,2017,18
65,How Far I'll Go,Auli'i Cravalho,60,41,19,2017-05-06,2017,18
66,Now Or Never,Halsey,50,50,2,2017-05-06,2017,18
67,The Fighter,Keith Urban Featuring Carrie Underwood,53,38,11,2017-05-06,2017,18
68,Heavy,Linkin Park Featuring Kiiara,58,52,9,2017-05-06,2017,18
69,Any Ol' Barstool,Jason Aldean,52,52,13,2017-05-06,2017,18
70,Shining,DJ Khaled Featuring Beyonce & JAY Z,59,57,10,2017-05-06,2017,18
71,Party,Chris Brown Featuring Usher & Gucci Mane,55,40,18,2017-05-06,2017,18
72,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,75,3,75,2017-05-06,2017,18
73,Cake,Flo Rida & 99 Percent,89,2,89,2017-05-06,2017,18
74,Green Light,Lorde,54,19,8,2017-05-06,2017,18
75,Black,Dierks Bentley,61,61,11,2017-05-06,2017,18
76,Good Life,G-Eazy & Kehlani,-,1,-,2017-05-06,2017,18
77,The Weekend,Brantley Gilbert,64,64,16,2017-05-06,2017,18
78,Peek A Boo,Lil Yachty Featuring Migos,-,1,-,2017-05-06,2017,18
79,Losin Control,Russ,63,63,8,2017-05-06,2017,18
80,No Frauds,Nicki Minaj With Drake & Lil Wayne,87,14,6,2017-05-06,2017,18
81,Yeah Boy,Kelsea Ballerini,73,73,9,2017-05-06,2017,18
82,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,68,68,4,2017-05-06,2017,18
83,Call On Me,Starley,65,65,16,2017-05-06,2017,18
84,Moves,Big Sean,67,38,17,2017-05-06,2017,18
85,Fast,Luke Bryan,66,58,13,2017-05-06,2017,18
86,First Day Out,Tee Grizzley,76,76,3,2017-05-06,2017,18
87,Black SpiderMan,Logic Featuring Damian Lemar Hudson,-,1,-,2017-05-06,2017,18
88,Selfish,Future Featuring Rihanna,69,37,8,2017-05-06,2017,18
89,Deja Vu,J. Cole,71,7,19,2017-05-06,2017,18
90,Everyday We Lit,YFN Lucci Featuring PnB Rock,79,79,2,2017-05-06,2017,18
91,Scared To Be Lonely,Martin Garrix & Dua Lipa,80,80,7,2017-05-06,2017,18
92,Gyalchester,Drake,62,29,5,2017-05-06,2017,18
93,Broken Halos,Chris Stapleton,-,1,-,2017-05-06,2017,18
94,Weak,AJR,97,2,97,2017-05-06,2017,18
95,How Not To,Dan + Shay,86,86,3,2017-05-06,2017,18
96,Good Drank,2 Chainz x Gucci Mane x Quavo,82,82,6,2017-05-06,2017,18
97,You Look Good,Lady Antebellum,85,60,3,2017-05-06,2017,18
98,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,94,88,3,2017-05-06,2017,18
99,The Night We Met,Lord Huron,-,1,-,2017-05-06,2017,18
100,Craving You,Thomas Rhett Featuring Maren Morris,81,53,3,2017-05-06,2017,18
1,That's What I Like,Bruno Mars,3,15,3,2017-05-13,2017,19
2,Shape Of You,Ed Sheeran,1,16,1,2017-05-13,2017,19
3,Humble.,Kendrick Lamar,1,1,4,2017-05-13,2017,19
4,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,9,15,9,2017-05-13,2017,19
5,Mask Off,Future,10,10,0,2017-05-13,2017,19
6,Something Just Like This,The Chainsmokers & Coldplay,8,3,10,2017-05-13,2017,19
7,DNA.,Kendrick Lamar,4,4,2,2017-05-13,2017,19
8,iSpy,KYLE Featuring Lil Yachty,6,4,18,2017-05-13,2017,19
9,XO TOUR Llif3,Lil Uzi Vert,10,8,5,2017-05-13,2017,19
10,It Ain't Me,Kygo x Selena Gomez,13,11,13,2017-05-13,2017,19
11,Stay,Zedd & Alessia Cara,7,7,9,2017-05-13,2017,19
12,Body Like A Back Road,Sam Hunt,11,6,13,2017-05-13,2017,19
13,Say You Won't Let Go,James Arthur,17,27,17,2017-05-13,2017,19
14,Issues,Julia Michaels,12,12,12,2017-05-13,2017,19
15,Congratulations,Post Malone Featuring Quavo,18,18,0,2017-05-13,2017,19
16,Location,Khalid,25,25,0,2017-05-13,2017,19
17,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,20,9,21,2017-05-13,2017,19
18,Passionfruit,Drake,27,8,6,2017-05-13,2017,19
19,Paris,The Chainsmokers,6,15,6,2017-05-13,2017,19
20,Tunnel Vision,Kodak Black,21,6,10,2017-05-13,2017,19
21,I Feel It Coming,The Weeknd Featuring Daft Punk,24,4,23,2017-05-13,2017,19
22,Bad And Boujee,Migos Featuring Lil Uzi Vert,26,1,24,2017-05-13,2017,19
23,Closer,The Chainsmokers Featuring Halsey,28,1,39,2017-05-13,2017,19
24,T-Shirt,Migos,29,19,15,2017-05-13,2017,19
25,Sign Of The Times,Harry Styles,22,4,3,2017-05-13,2017,19
26,Swang,Rae Sremmurd,34,19,34,2017-05-13,2017,19
27,Love.,Kendrick Lamar Featuring Zacari,18,18,2,2017-05-13,2017,19
28,Cold,Maroon 5 Featuring Future,23,16,11,2017-05-13,2017,19
29,Love On The Brain,Rihanna,31,5,28,2017-05-13,2017,19
30,Slide,Calvin Harris Featuring Frank Ocean & Migos,44,9,44,2017-05-13,2017,19
31,Bounce Back,Big Sean,30,6,25,2017-05-13,2017,19
32,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,36,2,20,2017-05-13,2017,19
33,Loyalty.,Kendrick Lamar Featuring Rihanna,14,14,2,2017-05-13,2017,19
34,In Case You Didn't Know,Brett Young,45,12,45,2017-05-13,2017,19
35,24K Magic,Bruno Mars,41,4,29,2017-05-13,2017,19
36,Element.,Kendrick Lamar,16,16,2,2017-05-13,2017,19
37,Believer,Imagine Dragons,51,12,51,2017-05-13,2017,19
38,Can't Stop The Feeling!,Justin Timberlake,47,1,51,2017-05-13,2017,19
39,Rolex,Ayo & Teo,40,32,11,2017-05-13,2017,19
40,Scars To Your Beautiful,Alessia Cara,43,8,35,2017-05-13,2017,19
41,Hurricane,Luke Combs,55,11,55,2017-05-13,2017,19
42,Goosebumps,Travis Scott,46,24,46,2017-05-13,2017,19
43,Both,Gucci Mane Featuring Drake,48,41,19,2017-05-13,2017,19
44,There's Nothing Holdin' Me Back,Shawn Mendes,-,1,-,2017-05-13,2017,19
45,Redbone,Childish Gambino,56,21,56,2017-05-13,2017,19
46,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,53,42,6,2017-05-13,2017,19
47,Castle On The Hill,Ed Sheeran,61,6,16,2017-05-13,2017,19
48,Mercy,Shawn Mendes,49,15,32,2017-05-13,2017,19
49,Look At Me!,XXXTENTACION,52,34,12,2017-05-13,2017,19
50,Unforgettable,French Montana Featuring Swae Lee,59,3,59,2017-05-13,2017,19
51,Chained To The Rhythm,Katy Perry Featuring Skip Marley,38,4,11,2017-05-13,2017,19
52,Now Or Never,Halsey,66,50,3,2017-05-13,2017,19
53,Portland,Drake Featuring Quavo & Travis Scott,60,9,6,2017-05-13,2017,19
54,Heavy,Linkin Park Featuring Kiiara,68,52,10,2017-05-13,2017,19
55,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,72,4,72,2017-05-13,2017,19
56,XXX.,Kendrick Lamar Featuring U2,33,33,2,2017-05-13,2017,19
57,Shining,DJ Khaled Featuring Beyonce & JAY Z,70,11,70,2017-05-13,2017,19
58,Down,Marian Hill,57,21,15,2017-05-13,2017,19
59,Good Life,G-Eazy & Kehlani,76,2,76,2017-05-13,2017,19
60,The Fighter,Keith Urban Featuring Carrie Underwood,67,38,12,2017-05-13,2017,19
61,Hometown Girl,Josh Turner,64,56,9,2017-05-13,2017,19
62,The Cure,Lady Gaga,39,39,2,2017-05-13,2017,19
63,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,98,4,98,2017-05-13,2017,19
64,Lust For Life,Lana Del Rey Featuring The Weeknd,-,1,-,2017-05-13,2017,19
65,Yah.,Kendrick Lamar,32,32,2,2017-05-13,2017,19
66,Black,Dierks Bentley,75,61,12,2017-05-13,2017,19
67,Any Ol' Barstool,Jason Aldean,69,52,14,2017-05-13,2017,19
68,Attention,Charlie Puth,-,1,-,2017-05-13,2017,19
69,Feel.,Kendrick Lamar,35,35,2,2017-05-13,2017,19
70,The Weekend,Brantley Gilbert,77,64,17,2017-05-13,2017,19
71,Pride.,Kendrick Lamar,37,37,2,2017-05-13,2017,19
72,Prblms,6LACK,-,5,-,2017-05-13,2017,19
73,Yeah Boy,Kelsea Ballerini,81,10,81,2017-05-13,2017,19
74,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,82,68,5,2017-05-13,2017,19
75,Lust.,Kendrick Lamar,42,42,2,2017-05-13,2017,19
76,Party,Chris Brown Featuring Usher & Gucci Mane,71,40,19,2017-05-13,2017,19
77,Losin Control,Russ,79,63,9,2017-05-13,2017,19
78,Cake,Flo Rida & 99 Percent,73,73,3,2017-05-13,2017,19
79,First Day Out,Tee Grizzley,86,76,4,2017-05-13,2017,19
80,Call On Me,Starley,83,65,17,2017-05-13,2017,19
81,Still Got Time,Zayn Featuring PARTYNEXTDOOR,-,66,3,2017-05-13,2017,19
82,Everyday We Lit,YFN Lucci Featuring PnB Rock,90,79,3,2017-05-13,2017,19
83,Scared To Be Lonely,Martin Garrix & Dua Lipa,91,80,8,2017-05-13,2017,19
84,The Night We Met,Lord Huron,99,2,99,2017-05-13,2017,19
85,How Not To,Dan + Shay,95,4,95,2017-05-13,2017,19
86,Green Light,Lorde,74,19,9,2017-05-13,2017,19
87,Do Re Mi,blackbear,-,1,-,2017-05-13,2017,19
88,Moves,Big Sean,84,38,18,2017-05-13,2017,19
89,How Far I'll Go,Auli'i Cravalho,65,41,20,2017-05-13,2017,19
90,Hard Times,Paramore,-,1,-,2017-05-13,2017,19
91,Fear.,Kendrick Lamar,50,50,2,2017-05-13,2017,19
92,Craving You,Thomas Rhett Featuring Maren Morris,100,53,4,2017-05-13,2017,19
93,My Girl,Dylan Scott,-,1,-,2017-05-13,2017,19
94,If I Told You,Darius Rucker,-,2,-,2017-05-13,2017,19
95,No Frauds,Nicki Minaj With Drake & Lil Wayne,80,14,7,2017-05-13,2017,19
96,God.,Kendrick Lamar,58,58,2,2017-05-13,2017,19
97,Gyalchester,Drake,92,29,6,2017-05-13,2017,19
98,Selfish,Future Featuring Rihanna,88,37,9,2017-05-13,2017,19
99,Good Drank,2 Chainz x Gucci Mane x Quavo,96,82,7,2017-05-13,2017,19
100,Deja Vu,J. Cole,89,7,20,2017-05-13,2017,19
1,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",-,-,0,2017-05-20,2017,20
2,That's What I Like,Bruno Mars,1,1,16,2017-05-20,2017,20
3,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,4,16,4,2017-05-20,2017,20
4,Humble.,Kendrick Lamar,3,1,5,2017-05-20,2017,20
5,Shape Of You,Ed Sheeran,2,1,17,2017-05-20,2017,20
6,Something Just Like This,The Chainsmokers & Coldplay,3,11,3,2017-05-20,2017,20
7,Mask Off,Future,5,5,11,2017-05-20,2017,20
8,iSpy,KYLE Featuring Lil Yachty,4,19,4,2017-05-20,2017,20
9,XO TOUR Llif3,Lil Uzi Vert,8,6,8,2017-05-20,2017,20
10,It Ain't Me,Kygo x Selena Gomez,12,12,0,2017-05-20,2017,20
11,Stay,Zedd & Alessia Cara,7,10,7,2017-05-20,2017,20
12,DNA.,Kendrick Lamar,7,4,3,2017-05-20,2017,20
13,Say You Won't Let Go,James Arthur,28,28,0,2017-05-20,2017,20
14,Issues,Julia Michaels,12,15,12,2017-05-20,2017,20
15,Body Like A Back Road,Sam Hunt,12,6,14,2017-05-20,2017,20
16,Congratulations,Post Malone Featuring Quavo,15,15,19,2017-05-20,2017,20
17,Location,Khalid,16,16,16,2017-05-20,2017,20
18,Passionfruit,Drake,8,7,8,2017-05-20,2017,20
19,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,17,9,22,2017-05-20,2017,20
20,Believer,Imagine Dragons,37,13,37,2017-05-20,2017,20
21,Tunnel Vision,Kodak Black,20,6,11,2017-05-20,2017,20
22,Bad And Boujee,Migos Featuring Lil Uzi Vert,1,25,1,2017-05-20,2017,20
23,Closer,The Chainsmokers Featuring Halsey,1,40,1,2017-05-20,2017,20
24,Paris,The Chainsmokers,19,6,16,2017-05-20,2017,20
25,T-Shirt,Migos,24,19,16,2017-05-20,2017,20
26,I Feel It Coming,The Weeknd Featuring Daft Punk,21,4,24,2017-05-20,2017,20
27,Swang,Rae Sremmurd,26,26,20,2017-05-20,2017,20
28,Sign Of The Times,Harry Styles,25,4,4,2017-05-20,2017,20
29,Cold,Maroon 5 Featuring Future,28,16,12,2017-05-20,2017,20
30,Slide,Calvin Harris Featuring Frank Ocean & Migos,10,10,0,2017-05-20,2017,20
31,In Case You Didn't Know,Brett Young,34,13,34,2017-05-20,2017,20
32,Goosebumps,Travis Scott,42,25,42,2017-05-20,2017,20
33,Rolex,Ayo & Teo,39,32,12,2017-05-20,2017,20
34,Hurricane,Luke Combs,41,12,41,2017-05-20,2017,20
35,24K Magic,Bruno Mars,4,30,4,2017-05-20,2017,20
36,Love On The Brain,Rihanna,29,5,29,2017-05-20,2017,20
37,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,32,2,21,2017-05-20,2017,20
38,Now Or Never,Halsey,52,4,52,2017-05-20,2017,20
39,Can't Stop The Feeling!,Justin Timberlake,38,1,52,2017-05-20,2017,20
40,Bounce Back,Big Sean,31,6,26,2017-05-20,2017,20
41,Both,Gucci Mane Featuring Drake,43,20,43,2017-05-20,2017,20
42,Unforgettable,French Montana Featuring Swae Lee,50,4,50,2017-05-20,2017,20
43,Love.,Kendrick Lamar Featuring Zacari,27,18,3,2017-05-20,2017,20
44,Redbone,Childish Gambino,45,22,45,2017-05-20,2017,20
45,Scars To Your Beautiful,Alessia Cara,40,8,36,2017-05-20,2017,20
46,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,42,7,42,2017-05-20,2017,20
47,Castle On The Hill,Ed Sheeran,6,17,6,2017-05-20,2017,20
48,Look At Me!,XXXTENTACION,49,34,13,2017-05-20,2017,20
49,There's Nothing Holdin' Me Back,Shawn Mendes,44,44,2,2017-05-20,2017,20
50,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,55,5,55,2017-05-20,2017,20
51,Loyalty.,Kendrick Lamar Featuring Rihanna,33,14,3,2017-05-20,2017,20
52,Element.,Kendrick Lamar,36,16,3,2017-05-20,2017,20
53,Heavy,Linkin Park Featuring Kiiara,54,52,11,2017-05-20,2017,20
54,Portland,Drake Featuring Quavo & Travis Scott,53,9,7,2017-05-20,2017,20
55,The Cure,Lady Gaga,62,39,3,2017-05-20,2017,20
56,The Fighter,Keith Urban Featuring Carrie Underwood,60,38,13,2017-05-20,2017,20
57,Black,Dierks Bentley,66,13,66,2017-05-20,2017,20
58,Hometown Girl,Josh Turner,61,56,10,2017-05-20,2017,20
59,Good Life,G-Eazy & Kehlani,3,3,0,2017-05-20,2017,20
60,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,63,5,63,2017-05-20,2017,20
61,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,-,1,-,2017-05-20,2017,20
