rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
71,Sandcastles,Beyonce,43,43,2,2016-05-21,2016,20
72,Faithful,Drake Featuring Pimp C & dvsn,-,1,-,2016-05-21,2016,20
73,Love Drought,Beyonce,47,47,2,2016-05-21,2016,20
74,True Colors,Zedd & Kesha,-,1,-,2016-05-21,2016,20
75,Fire & Desire,Drake,-,1,-,2016-05-21,2016,20
76,Kiss It Better,Rihanna,67,67,5,2016-05-21,2016,20
77,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",68,65,6,2016-05-21,2016,20
78,Mind Reader,Dustin Lynch,69,67,11,2016-05-21,2016,20
79,Never Be Like You,Flume Featuring Kai,71,71,5,2016-05-21,2016,20
80,My Church,Maren Morris,64,50,15,2016-05-21,2016,20
81,Really Really,Kevin Gates,76,54,20,2016-05-21,2016,20
82,Wicked,Future,80,73,3,2016-05-21,2016,20
83,Youth,Troye Sivan,58,23,14,2016-05-21,2016,20
84,Uber Everywhere,MadeinTYO,85,80,5,2016-05-21,2016,20
85,Might Not,Belly Featuring The Weeknd,79,68,11,2016-05-21,2016,20
86,Views,Drake,-,1,-,2016-05-21,2016,20
87,If It Ain't Love,Jason Derulo,84,4,84,2016-05-21,2016,20
88,Team,Iggy Azalea,74,42,7,2016-05-21,2016,20
89,Summer Sixteen,Drake,73,6,14,2016-05-21,2016,20
90,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,88,75,8,2016-05-21,2016,20
91,Promise,Kid Ink Featuring Fetty Wap,77,57,12,2016-05-21,2016,20
92,Body,Dreezy Featuring Jeremih,86,77,7,2016-05-21,2016,20
93,Piece By Piece,Kelly Clarkson,8,10,8,2016-05-21,2016,20
94,Head Over Boots,Jon Pardi,89,79,10,2016-05-21,2016,20
95,Famous,Kanye West,83,34,5,2016-05-21,2016,20
96,Confession,Florida Georgia Line,81,53,19,2016-05-21,2016,20
97,I Like The Sound Of That,Rascal Flatts,78,52,15,2016-05-21,2016,20
98,"Father Stretch My Hands, Pt. 1",Kanye West,82,37,5,2016-05-21,2016,20
99,I Hate U I Love U,gnash Featuring Olivia O'Brien,96,93,3,2016-05-21,2016,20
100,Law,Yo Gotti Featuring E-40,95,85,4,2016-05-21,2016,20
1,Can't Stop The Feeling!,Justin Timberlake,-,-,0,2016-05-28,2016,21
2,One Dance,Drake Featuring WizKid & Kyla,1,1,6,2016-05-28,2016,21
3,Panda,Desiigner,2,1,12,2016-05-28,2016,21
4,7 Years,Lukas Graham,3,2,17,2016-05-28,2016,21
5,I Took A Pill In Ibiza,Mike Posner,4,4,17,2016-05-28,2016,21
6,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,5,5,11,2016-05-28,2016,21
7,Don't Let Me Down,The Chainsmokers Featuring Daya,13,13,0,2016-05-28,2016,21
8,Work,Rihanna Featuring Drake,6,1,16,2016-05-28,2016,21
9,Pillowtalk,Zayn,8,1,15,2016-05-28,2016,21
10,Needed Me,Rihanna,13,15,13,2016-05-28,2016,21
11,Love Yourself,Justin Bieber,10,1,26,2016-05-28,2016,21
12,My House,Flo Rida,14,4,27,2016-05-28,2016,21
13,Stressed Out,Twenty One Pilots,15,2,34,2016-05-28,2016,21
14,Never Forget You,Zara Larsson & MNEK,23,13,23,2016-05-28,2016,21
15,This Is What You Came For,Calvin Harris Featuring Rihanna,9,9,2,2016-05-28,2016,21
16,Dangerous Woman,Ariana Grande,18,10,9,2016-05-28,2016,21
17,Cake By The Ocean,DNCE,22,9,30,2016-05-28,2016,21
18,"Me, Myself & I",G-Eazy x Bebe Rexha,17,7,28,2016-05-28,2016,21
19,No,Meghan Trainor,12,3,10,2016-05-28,2016,21
20,H.O.L.Y.,Florida Georgia Line,2,2,0,2016-05-28,2016,21
21,Low Life,Future Featuring The Weeknd,24,18,14,2016-05-28,2016,21
22,Oui,Jeremih,25,19,19,2016-05-28,2016,21
23,Pop Style,Drake Featuring The Throne,21,16,6,2016-05-28,2016,21
24,Sorry,Justin Bieber,27,1,29,2016-05-28,2016,21
25,2 Phones,Kevin Gates,26,17,19,2016-05-28,2016,21
26,Close,Nick Jonas Featuring Tove Lo,31,7,31,2016-05-28,2016,21
27,My Boo,Ghost Town DJ's,29,33,29,2016-05-28,2016,21
28,Let It Go,James Bay,32,21,32,2016-05-28,2016,21
29,Middle,DJ Snake Featuring Bipolar Sunshine,30,20,17,2016-05-28,2016,21
30,Just Like Fire,P!nk,55,4,55,2016-05-28,2016,21
31,Sorry,Beyonce,11,11,3,2016-05-28,2016,21
32,Exchange,Bryson Tiller,35,26,29,2016-05-28,2016,21
33,Lost Boy,Ruth B,42,12,42,2016-05-28,2016,21
34,Stitches,Shawn Mendes,36,4,51,2016-05-28,2016,21
35,Controlla,Drake,34,34,2,2016-05-28,2016,21
36,Don't Mind,Kent Jones,63,2,63,2016-05-28,2016,21
37,Cut It,O.T. Genasis Featuring Young Dolph,57,12,57,2016-05-28,2016,21
38,Cheap Thrills,Sia Featuring Sean Paul,48,13,48,2016-05-28,2016,21
39,One Call Away,Charlie Puth,12,24,12,2016-05-28,2016,21
40,Somewhere On A Beach,Dierks Bentley,41,35,15,2016-05-28,2016,21
41,Too Good,Drake Featuring Rihanna,52,2,52,2016-05-28,2016,21
42,Roses,The Chainsmokers Featuring Rozes,43,6,30,2016-05-28,2016,21
43,Humble And Kind,Tim McGraw,51,30,14,2016-05-28,2016,21
44,Came Here To Forget,Blake Shelton,69,40,10,2016-05-28,2016,21
45,Ride,Twenty One Pilots,58,9,58,2016-05-28,2016,21
46,Don't,Bryson Tiller,13,33,13,2016-05-28,2016,21
47,Formation,Beyonce,19,10,3,2016-05-28,2016,21
48,Hold Up,Beyonce,16,13,3,2016-05-28,2016,21
49,Hype,Drake,33,33,2,2016-05-28,2016,21
50,T-Shirt,Thomas Rhett,62,11,62,2016-05-28,2016,21
51,Wild Things,Alessia Cara,56,12,56,2016-05-28,2016,21
52,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",77,7,77,2016-05-28,2016,21
53,"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,59,7,59,2016-05-28,2016,21
54,Think Of You,Chris Young Duet With Cassadee Pope,50,40,13,2016-05-28,2016,21
55,Snapback,Old Dominion,60,50,16,2016-05-28,2016,21
56,Still Here,Drake,40,40,2,2016-05-28,2016,21
57,My Church,Maren Morris,80,50,16,2016-05-28,2016,21
58,Mind Reader,Dustin Lynch,78,12,78,2016-05-28,2016,21
59,Never Be Like You,Flume Featuring Kai,79,6,79,2016-05-28,2016,21
60,The Sound Of Silence,Disturbed,67,42,12,2016-05-28,2016,21
61,Really Really,Kevin Gates,81,54,21,2016-05-28,2016,21
62,Kiss It Better,Rihanna,76,6,76,2016-05-28,2016,21
63,Grammys,Drake Featuring Future,38,38,2,2016-05-28,2016,21
64,Wasted Time,Keith Urban,-,3,-,2016-05-28,2016,21
65,Wicked,Future,82,4,82,2016-05-28,2016,21
66,Childs Play,Drake,49,49,2,2016-05-28,2016,21
67,If It Ain't Love,Jason Derulo,87,5,87,2016-05-28,2016,21
68,Uber Everywhere,MadeinTYO,84,6,84,2016-05-28,2016,21
69,Might Not,Belly Featuring The Weeknd,85,68,12,2016-05-28,2016,21
70,Go Ahead And Break My Heart,Blake Shelton Featuring Gwen Stefani,-,1,-,2016-05-28,2016,21
71,With You,Drake Featuring PARTYNEXTDOOR,47,47,2,2016-05-28,2016,21
72,Body,Dreezy Featuring Jeremih,92,8,92,2016-05-28,2016,21
73,9,Drake,45,45,2,2016-05-28,2016,21
74,Feel No Ways,Drake,53,53,2,2016-05-28,2016,21
75,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,90,9,90,2016-05-28,2016,21
76,Ain't Your Mama,Jennifer Lopez,-,2,-,2016-05-28,2016,21
77,Head Over Boots,Jon Pardi,94,11,94,2016-05-28,2016,21
78,I Hate U I Love U,gnash Featuring Olivia O'Brien,99,4,99,2016-05-28,2016,21
79,Law,Yo Gotti Featuring E-40,100,5,100,2016-05-28,2016,21
80,U With Me?,Drake,44,44,2,2016-05-28,2016,21
81,Lights Come On,Jason Aldean,-,43,5,2016-05-28,2016,21
82,6 Inch,Beyonce Featuring The Weeknd,28,18,3,2016-05-28,2016,21
83,Into You,Ariana Grande,-,1,-,2016-05-28,2016,21
84,Piece By Piece,Kelly Clarkson,93,8,11,2016-05-28,2016,21
85,Record Year,Eric Church,-,4,-,2016-05-28,2016,21
86,You Don't Own Me,Grace Featuring G-Eazy,-,2,-,2016-05-28,2016,21
87,Moolah,Young Greatness,-,85,5,2016-05-28,2016,21
88,Famous,Kanye West,95,34,6,2016-05-28,2016,21
89,Promise,Kid Ink Featuring Fetty Wap,91,57,13,2016-05-28,2016,21
90,Church Bells,Carrie Underwood,-,1,-,2016-05-28,2016,21
91,Youth,Troye Sivan,83,23,15,2016-05-28,2016,21
92,Fire & Desire,Drake,75,75,2,2016-05-28,2016,21
93,Noise,Kenny Chesney,-,72,5,2016-05-28,2016,21
94,"Father Stretch My Hands, Pt. 1",Kanye West,98,37,6,2016-05-28,2016,21
95,I Like The Sound Of That,Rascal Flatts,97,52,16,2016-05-28,2016,21
96,Faded,Alan Walker,-,91,3,2016-05-28,2016,21
97,Confession,Florida Georgia Line,96,53,20,2016-05-28,2016,21
98,Messin' Around,Pitbull Featuring Enrique Iglesias,-,70,2,2016-05-28,2016,21
99,Team,Iggy Azalea,88,42,8,2016-05-28,2016,21
100,Ophelia,The Lumineers,-,66,4,2016-05-28,2016,21
1,One Dance,Drake Featuring WizKid & Kyla,2,7,2,2016-06-04,2016,22
2,Panda,Desiigner,3,1,13,2016-06-04,2016,22
3,Can't Stop The Feeling!,Justin Timberlake,1,1,2,2016-06-04,2016,22
4,7 Years,Lukas Graham,2,18,2,2016-06-04,2016,22
5,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,6,12,6,2016-06-04,2016,22
6,Don't Let Me Down,The Chainsmokers Featuring Daya,7,14,7,2016-06-04,2016,22
7,I Took A Pill In Ibiza,Mike Posner,5,4,18,2016-06-04,2016,22
8,Work,Rihanna Featuring Drake,1,17,1,2016-06-04,2016,22
9,Pillowtalk,Zayn,1,16,1,2016-06-04,2016,22
10,Needed Me,Rihanna,16,16,0,2016-06-04,2016,22
11,Love Yourself,Justin Bieber,1,27,1,2016-06-04,2016,22
12,This Is What You Came For,Calvin Harris Featuring Rihanna,15,9,3,2016-06-04,2016,22
13,Never Forget You,Zara Larsson & MNEK,14,14,14,2016-06-04,2016,22
14,Dangerous Woman,Ariana Grande,16,10,10,2016-06-04,2016,22
15,Stressed Out,Twenty One Pilots,13,2,35,2016-06-04,2016,22
16,My House,Flo Rida,12,4,28,2016-06-04,2016,22
17,Cake By The Ocean,DNCE,9,31,9,2016-06-04,2016,22
18,"Me, Myself & I",G-Eazy x Bebe Rexha,7,29,7,2016-06-04,2016,22
19,No,Meghan Trainor,3,11,3,2016-06-04,2016,22
20,Low Life,Future Featuring The Weeknd,21,18,15,2016-06-04,2016,22
21,H.O.L.Y.,Florida Georgia Line,20,20,3,2016-06-04,2016,22
22,Controlla,Drake,35,3,35,2016-06-04,2016,22
23,Pop Style,Drake Featuring The Throne,16,7,16,2016-06-04,2016,22
24,Close,Nick Jonas Featuring Tove Lo,26,8,26,2016-06-04,2016,22
25,Oui,Jeremih,22,19,20,2016-06-04,2016,22
26,Just Like Fire,P!nk,30,5,30,2016-06-04,2016,22
27,2 Phones,Kevin Gates,25,17,20,2016-06-04,2016,22
28,Let It Go,James Bay,22,22,0,2016-06-04,2016,22
29,Sorry,Justin Bieber,24,1,30,2016-06-04,2016,22
30,Lost Boy,Ruth B,33,13,33,2016-06-04,2016,22
31,Don't Mind,Kent Jones,36,3,36,2016-06-04,2016,22
32,My Boo,Ghost Town DJ's,27,27,34,2016-06-04,2016,22
33,Too Good,Drake Featuring Rihanna,41,3,41,2016-06-04,2016,22
34,Cheap Thrills,Sia Featuring Sean Paul,38,14,38,2016-06-04,2016,22
35,Hype,Drake,49,33,3,2016-06-04,2016,22
36,Ride,Twenty One Pilots,45,10,45,2016-06-04,2016,22
37,Exchange,Bryson Tiller,32,26,30,2016-06-04,2016,22
38,Middle,DJ Snake Featuring Bipolar Sunshine,29,20,18,2016-06-04,2016,22
39,Me Too,Meghan Trainor,-,1,-,2016-06-04,2016,22
40,Sorry,Beyonce,31,11,4,2016-06-04,2016,22
41,Stitches,Shawn Mendes,34,4,52,2016-06-04,2016,22
42,One Call Away,Charlie Puth,39,12,25,2016-06-04,2016,22
43,Cut It,O.T. Genasis Featuring Young Dolph,37,37,13,2016-06-04,2016,22
44,Came Here To Forget,Blake Shelton,40,11,40,2016-06-04,2016,22
45,Somewhere On A Beach,Dierks Bentley,40,35,16,2016-06-04,2016,22
46,Humble And Kind,Tim McGraw,43,30,15,2016-06-04,2016,22
47,Still Here,Drake,56,40,3,2016-06-04,2016,22
48,Roses,The Chainsmokers Featuring Rozes,42,6,31,2016-06-04,2016,22
49,Don't,Bryson Tiller,46,13,34,2016-06-04,2016,22
50,Grammys,Drake Featuring Future,63,38,3,2016-06-04,2016,22
51,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",52,8,52,2016-06-04,2016,22
52,T-Shirt,Thomas Rhett,50,50,12,2016-06-04,2016,22
53,Wild Things,Alessia Cara,51,51,13,2016-06-04,2016,22
54,Snapback,Old Dominion,55,50,17,2016-06-04,2016,22
55,Childs Play,Drake,66,49,3,2016-06-04,2016,22
56,"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,53,53,8,2016-06-04,2016,22
57,Mind Reader,Dustin Lynch,58,13,58,2016-06-04,2016,22
58,Never Be Like You,Flume Featuring Kai,59,7,59,2016-06-04,2016,22
59,With You,Drake Featuring PARTYNEXTDOOR,71,47,3,2016-06-04,2016,22
60,9,Drake,73,45,3,2016-06-04,2016,22
61,Feel No Ways,Drake,74,53,3,2016-06-04,2016,22
62,Wicked,Future,65,5,65,2016-06-04,2016,22
63,Formation,Beyonce,47,10,4,2016-06-04,2016,22
64,My Church,Maren Morris,57,50,17,2016-06-04,2016,22
65,Think Of You,Chris Young Duet With Cassadee Pope,54,40,14,2016-06-04,2016,22
66,The Sound Of Silence,Disturbed,60,42,13,2016-06-04,2016,22
67,Wherever I Go,OneRepublic,-,1,-,2016-06-04,2016,22
68,U With Me?,Drake,80,44,3,2016-06-04,2016,22
69,The Fighter,Keith Urban Featuring Carrie Underwood,-,1,-,2016-06-04,2016,22
70,Body,Dreezy Featuring Jeremih,72,9,72,2016-06-04,2016,22
71,Uber Everywhere,MadeinTYO,68,68,7,2016-06-04,2016,22
72,If It Ain't Love,Jason Derulo,67,67,6,2016-06-04,2016,22
73,Wasted Time,Keith Urban,64,64,4,2016-06-04,2016,22
74,Hold Up,Beyonce,48,13,4,2016-06-04,2016,22
75,Fire & Desire,Drake,92,3,92,2016-06-04,2016,22
76,I Hate U I Love U,gnash Featuring Olivia O'Brien,78,5,78,2016-06-04,2016,22
77,You Don't Own Me,Grace Featuring G-Eazy,86,3,86,2016-06-04,2016,22
78,Kiss It Better,Rihanna,62,62,7,2016-06-04,2016,22
79,Church Bells,Carrie Underwood,90,2,90,2016-06-04,2016,22
80,Might Not,Belly Featuring The Weeknd,69,68,13,2016-06-04,2016,22
