rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
1,God's Plan,Drake,-,-,0,2018-02-03,2018,5
2,Perfect,Ed Sheeran,1,22,1,2018-02-03,2018,5
3,Havana,Camila Cabello Featuring Young Thug,1,1,24,2018-02-03,2018,5
4,Rockstar,Post Malone Featuring 21 Savage,3,1,19,2018-02-03,2018,5
5,Finesse,Bruno Mars & Cardi B,4,3,4,2018-02-03,2018,5
6,Bad At Love,Halsey,5,5,21,2018-02-03,2018,5
7,Diplomatic Immunity,Drake,-,1,-,2018-02-03,2018,5
8,New Rules,Dua Lipa,26,26,0,2018-02-03,2018,5
9,Thunder,Imagine Dragons,6,4,39,2018-02-03,2018,5
10,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,7,4,20,2018-02-03,2018,5
11,MotorSport,"Migos, Nicki Minaj & Cardi B",10,6,13,2018-02-03,2018,5
12,Meant To Be,Bebe Rexha & Florida Georgia Line,17,14,17,2018-02-03,2018,5
13,Too Good At Goodbyes,Sam Smith,9,4,20,2018-02-03,2018,5
14,Let You Down,NF,15,15,0,2018-02-03,2018,5
15,Love.,Kendrick Lamar Featuring Zacari,12,11,31,2018-02-03,2018,5
16,Him & I,G-Eazy & Halsey,15,15,8,2018-02-03,2018,5
17,Gucci Gang,Lil Pump,11,3,20,2018-02-03,2018,5
18,Gummo,6ix9ine,13,12,11,2018-02-03,2018,5
19,I Fall Apart,Post Malone,20,16,18,2018-02-03,2018,5
20,Bartier Cardi,Cardi B Featuring 21 Savage,16,14,5,2018-02-03,2018,5
21,How Long,Charlie Puth,22,16,22,2018-02-03,2018,5
22,Shape Of You,Ed Sheeran,21,1,55,2018-02-03,2018,5
23,Bodak Yellow (Money Moves),Cardi B,19,1,30,2018-02-03,2018,5
24,I Get The Bag,Gucci Mane Featuring Migos,11,23,11,2018-02-03,2018,5
25,Feel It Still,Portugal. The Man,23,4,32,2018-02-03,2018,5
26,Wolves,Selena Gomez X Marshmello,25,20,14,2018-02-03,2018,5
27,Plain Jane,A$AP Ferg Featuring Nicki Minaj,26,18,26,2018-02-03,2018,5
28,Believer,Imagine Dragons,26,4,51,2018-02-03,2018,5
29,Sky Walker,Miguel Featuring Travis Scott,33,18,33,2018-02-03,2018,5
30,End Game,Taylor Swift Featuring Ed Sheeran & Future,18,18,10,2018-02-03,2018,5
31,Roll In Peace,Kodak Black Featuring XXXTENTACION,36,23,36,2018-02-03,2018,5
32,Sorry Not Sorry,Demi Lovato,28,6,29,2018-02-03,2018,5
33,Filthy,Justin Timberlake,29,9,3,2018-02-03,2018,5
34,River,Eminem Featuring Ed Sheeran,11,6,11,2018-02-03,2018,5
35,Young Dumb & Broke,Khalid,32,18,28,2018-02-03,2018,5
36,Marry Me,Thomas Rhett,35,35,8,2018-02-03,2018,5
37,Never Be The Same,Camila Cabello,30,30,6,2018-02-03,2018,5
38,Lights Down Low,MAX Featuring gnash,41,16,41,2018-02-03,2018,5
39,Ric Flair Drip,Offset & Metro Boomin,43,13,43,2018-02-03,2018,5
40,Lemon,N*E*R*D & Rihanna,12,12,0,2018-02-03,2018,5
41,What Lovers Do,Maroon 5 Featuring SZA,31,9,22,2018-02-03,2018,5
42,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,37,24,22,2018-02-03,2018,5
43,KEKE,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",64,2,64,2018-02-03,2018,5
44,Mi Gente,J Balvin & Willy William Featuring Beyonce,39,3,30,2018-02-03,2018,5
45,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,42,40,18,2018-02-03,2018,5
46,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,45,3,39,2018-02-03,2018,5
47,Bank Account,21 Savage,38,12,29,2018-02-03,2018,5
48,Attention,Charlie Puth,44,5,40,2018-02-03,2018,5
49,Yours,Russell Dickerson,15,15,0,2018-02-03,2018,5
50,Unforgettable,French Montana Featuring Swae Lee,48,3,42,2018-02-03,2018,5
51,Outside Today,YoungBoy Never Broke Again,71,2,71,2018-02-03,2018,5
52,Stir Fry,Migos,60,5,60,2018-02-03,2018,5
53,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",51,46,20,2018-02-03,2018,5
54,All The Stars,Kendrick Lamar & SZA,53,43,3,2018-02-03,2018,5
55,Good Old Days,Macklemore Featuring Kesha,54,54,14,2018-02-03,2018,5
56,Mine,Bazzi,-,1,-,2018-02-03,2018,5
57,Nowadays,Lil Skies Featuring Landon Cube,55,55,3,2018-02-03,2018,5
58,Pick It Up,Famous Dex Featuring A$AP Rocky,66,11,66,2018-02-03,2018,5
59,Greatest Love Story,LANCO,65,45,21,2018-02-03,2018,5
60,Written In The Sand,Old Dominion,59,59,10,2018-02-03,2018,5
61,No Smoke,YoungBoy Never Broke Again,78,8,78,2018-02-03,2018,5
62,Losing Sleep,Chris Young,61,61,18,2018-02-03,2018,5
63,Like I Loved You,Brett Young,52,46,18,2018-02-03,2018,5
64,Five More Minutes,Scotty McCreery,83,8,83,2018-02-03,2018,5
65,Sick Boy,The Chainsmokers,-,1,-,2018-02-03,2018,5
66,This Is Me,Keala Settle & The Greatest Showman Ensemble,58,58,4,2018-02-03,2018,5
67,Heaven,Kane Brown,76,5,76,2018-02-03,2018,5
68,Echame La Culpa,Luis Fonsi & Demi Lovato,57,47,10,2018-02-03,2018,5
69,Rubbin Off The Paint,YBN Nahmir,62,46,12,2018-02-03,2018,5
70,You Broke Up With Me,Walker Hayes,68,67,14,2018-02-03,2018,5
71,Supplies,Justin Timberlake,-,1,-,2018-02-03,2018,5
72,Codeine Dreaming,Kodak Black Featuring Lil Wayne,63,52,9,2018-02-03,2018,5
73,Betrayed,Lil Xan,75,67,11,2018-02-03,2018,5
74,Red Roses,Lil Skies Featuring Landon Cube,69,69,3,2018-02-03,2018,5
75,One Foot,WALK THE MOON,77,4,77,2018-02-03,2018,5
76,La Modelo,Ozuna x Cardi B,67,52,5,2018-02-03,2018,5
77,Rewrite The Stars,Zac Efron & Zendaya,70,70,4,2018-02-03,2018,5
78,Candy Paint,Post Malone,74,50,14,2018-02-03,2018,5
79,Tell Me You Love Me,Demi Lovato,72,53,9,2018-02-03,2018,5
80,Round Here Buzz,Eric Church,56,56,18,2018-02-03,2018,5
81,All On Me,Devin Dawson,88,9,88,2018-02-03,2018,5
82,No Name,NF,-,1,-,2018-02-03,2018,5
83,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",91,2,91,2018-02-03,2018,5
84,MIC Drop,BTS Featuring Desiigner,79,28,9,2018-02-03,2018,5
85,Broken Halos,Chris Stapleton,94,9,94,2018-02-03,2018,5
86,Kooda,6ix9ine,73,50,8,2018-02-03,2018,5
87,Legends,Kelsea Ballerini,85,79,8,2018-02-03,2018,5
88,Wait,Maroon 5,-,2,-,2018-02-03,2018,5
89,Best Friend,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",81,81,4,2018-02-03,2018,5
90,Ice Tray,Quavo & Lil Yachty,86,74,6,2018-02-03,2018,5
91,Beautiful Trauma,P!nk,99,5,99,2018-02-03,2018,5
92,IDGAF,Dua Lipa,2,2,0,2018-02-03,2018,5
93,Corazon,Maluma X Nego do Borel,87,87,4,2018-02-03,2018,5
94,Mayores,Becky G Featuring Bad Bunny,93,74,14,2018-02-03,2018,5
95,The Greatest Show,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",89,88,4,2018-02-03,2018,5
96,Never Enough,Loren Allred,97,88,4,2018-02-03,2018,5
97,My Dawg,Lil Baby,90,71,7,2018-02-03,2018,5
98,I'll Name The Dogs,Blake Shelton,82,56,20,2018-02-03,2018,5
99,Rock,Plies,-,1,-,2018-02-03,2018,5
100,Female,Keith Urban,69,5,69,2018-02-03,2018,5
1,God's Plan,Drake,2,2,0,2018-02-10,2018,6
2,Perfect,Ed Sheeran,1,23,1,2018-02-10,2018,6
3,Finesse,Bruno Mars & Cardi B,5,5,5,2018-02-10,2018,6
4,Havana,Camila Cabello Featuring Young Thug,3,1,25,2018-02-10,2018,6
5,Rockstar,Post Malone Featuring 21 Savage,4,1,20,2018-02-10,2018,6
6,Bad At Love,Halsey,5,22,5,2018-02-10,2018,6
7,New Rules,Dua Lipa,8,27,8,2018-02-10,2018,6
8,MotorSport,"Migos, Nicki Minaj & Cardi B",11,6,14,2018-02-10,2018,6
9,Say Something,Justin Timberlake Featuring Chris Stapleton,-,1,-,2018-02-10,2018,6
10,Thunder,Imagine Dragons,9,4,40,2018-02-10,2018,6
11,Meant To Be,Bebe Rexha & Florida Georgia Line,12,15,12,2018-02-10,2018,6
12,Stir Fry,Migos,52,6,52,2018-02-10,2018,6
13,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,10,4,21,2018-02-10,2018,6
14,Let You Down,NF,16,16,0,2018-02-10,2018,6
15,Love.,Kendrick Lamar Featuring Zacari,11,32,11,2018-02-10,2018,6
16,Him & I,G-Eazy & Halsey,15,9,15,2018-02-10,2018,6
17,I Fall Apart,Post Malone,19,16,19,2018-02-10,2018,6
18,Walk It Talk It,Migos Featuring Drake,-,1,-,2018-02-10,2018,6
19,Bartier Cardi,Cardi B Featuring 21 Savage,20,14,6,2018-02-10,2018,6
20,Too Good At Goodbyes,Sam Smith,13,4,21,2018-02-10,2018,6
21,How Long,Charlie Puth,17,17,0,2018-02-10,2018,6
22,Shape Of You,Ed Sheeran,1,56,1,2018-02-10,2018,6
23,The Middle,"Zedd, Maren Morris & Grey",-,1,-,2018-02-10,2018,6
24,Gummo,6ix9ine,18,12,12,2018-02-10,2018,6
25,Bodak Yellow (Money Moves),Cardi B,23,1,31,2018-02-10,2018,6
26,Gucci Gang,Lil Pump,17,3,21,2018-02-10,2018,6
27,Feel It Still,Portugal. The Man,25,4,33,2018-02-10,2018,6
28,You Make It Easy,Jason Aldean,-,1,-,2018-02-10,2018,6
29,Believer,Imagine Dragons,28,4,52,2018-02-10,2018,6
30,Wolves,Selena Gomez X Marshmello,26,20,15,2018-02-10,2018,6
31,Sky Walker,Miguel Featuring Travis Scott,29,29,19,2018-02-10,2018,6
32,Never Be The Same,Camila Cabello,37,30,7,2018-02-10,2018,6
33,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,46,3,40,2018-02-10,2018,6
34,Plain Jane,A$AP Ferg Featuring Nicki Minaj,27,26,19,2018-02-10,2018,6
35,Young Dumb & Broke,Khalid,18,29,18,2018-02-10,2018,6
36,Narcos,Migos,-,1,-,2018-02-10,2018,6
37,I Get The Bag,Gucci Mane Featuring Migos,24,11,24,2018-02-10,2018,6
38,Lights Down Low,MAX Featuring gnash,17,17,0,2018-02-10,2018,6
39,Marry Me,Thomas Rhett,36,35,9,2018-02-10,2018,6
40,Roll In Peace,Kodak Black Featuring XXXTENTACION,31,31,24,2018-02-10,2018,6
41,Mine,Bazzi,56,2,56,2018-02-10,2018,6
42,Sorry Not Sorry,Demi Lovato,32,6,30,2018-02-10,2018,6
43,End Game,Taylor Swift Featuring Ed Sheeran & Future,30,18,11,2018-02-10,2018,6
44,River,Eminem Featuring Ed Sheeran,34,11,7,2018-02-10,2018,6
45,Outside Today,YoungBoy Never Broke Again,51,3,51,2018-02-10,2018,6
46,Ric Flair Drip,Offset & Metro Boomin,39,39,14,2018-02-10,2018,6
47,Lemon,N*E*R*D & Rihanna,40,40,13,2018-02-10,2018,6
48,BBO (Bad Bitches Only),Migos Featuring 21 Savage,-,1,-,2018-02-10,2018,6
49,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,42,24,23,2018-02-10,2018,6
50,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,45,40,19,2018-02-10,2018,6
51,Filthy,Justin Timberlake,33,9,4,2018-02-10,2018,6
52,Notice Me,Migos Featuring Post Malone,-,1,-,2018-02-10,2018,6
53,Supastars,Migos,-,1,-,2018-02-10,2018,6
54,All The Stars,Kendrick Lamar & SZA,43,4,43,2018-02-10,2018,6
55,Diplomatic Immunity,Drake,7,7,2,2018-02-10,2018,6
56,Wait,Maroon 5,88,3,88,2018-02-10,2018,6
57,Yours,Russell Dickerson,49,49,16,2018-02-10,2018,6
58,Written In The Sand,Old Dominion,60,11,60,2018-02-10,2018,6
59,Good Old Days,Macklemore Featuring Kesha,55,54,15,2018-02-10,2018,6
60,Losing Sleep,Chris Young,62,19,62,2018-02-10,2018,6
61,Five More Minutes,Scotty McCreery,64,9,64,2018-02-10,2018,6
62,Broken Halos,Chris Stapleton,85,10,85,2018-02-10,2018,6
63,KEKE,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",43,43,3,2018-02-10,2018,6
64,White Sand,"Migos Featuring Travis Scott, Ty Dolla $ign & Big Sean",-,1,-,2018-02-10,2018,6
65,Betrayed,Lil Xan,73,12,73,2018-02-10,2018,6
66,Pick It Up,Famous Dex Featuring A$AP Rocky,58,58,12,2018-02-10,2018,6
67,Heaven,Kane Brown,6,6,0,2018-02-10,2018,6
68,Nowadays,Lil Skies Featuring Landon Cube,57,55,4,2018-02-10,2018,6
69,You Broke Up With Me,Walker Hayes,70,67,15,2018-02-10,2018,6
70,Like I Loved You,Brett Young,63,46,19,2018-02-10,2018,6
71,This Is Me,Keala Settle & The Greatest Showman Ensemble,66,58,5,2018-02-10,2018,6
72,Echame La Culpa,Luis Fonsi & Demi Lovato,68,47,11,2018-02-10,2018,6
73,Gang Gang,Migos,-,1,-,2018-02-10,2018,6
74,One Foot,WALK THE MOON,75,5,75,2018-02-10,2018,6
75,New Freezer,Rich The Kid Featuring Kendrick Lamar,-,1,-,2018-02-10,2018,6
76,All On Me,Devin Dawson,81,10,81,2018-02-10,2018,6
77,No Smoke,YoungBoy Never Broke Again,61,61,9,2018-02-10,2018,6
78,Tell Me You Love Me,Demi Lovato,79,53,10,2018-02-10,2018,6
79,La Modelo,Ozuna x Cardi B,76,52,6,2018-02-10,2018,6
80,Red Roses,Lil Skies Featuring Landon Cube,74,69,4,2018-02-10,2018,6
81,Rewrite The Stars,Zac Efron & Zendaya,77,70,5,2018-02-10,2018,6
82,Candy Paint,Post Malone,78,50,15,2018-02-10,2018,6
83,Higher We Go (Intro),Migos,-,1,-,2018-02-10,2018,6
84,Legends,Kelsea Ballerini,87,79,9,2018-02-10,2018,6
85,Auto Pilot,Migos,-,1,-,2018-02-10,2018,6
86,Codeine Dreaming,Kodak Black Featuring Lil Wayne,72,52,10,2018-02-10,2018,6
87,Emoji A Chain,Migos,-,1,-,2018-02-10,2018,6
88,Beautiful Trauma,P!nk,91,6,91,2018-02-10,2018,6
89,Round Here Buzz,Eric Church,80,56,19,2018-02-10,2018,6
90,Sick Boy,The Chainsmokers,65,65,2,2018-02-10,2018,6
91,Rubbin Off The Paint,YBN Nahmir,69,46,13,2018-02-10,2018,6
92,El Farsante,Ozuna & Romeo Santos,-,1,-,2018-02-10,2018,6
93,IDGAF,Dua Lipa,92,92,3,2018-02-10,2018,6
94,Most People Are Good,Luke Bryan,-,1,-,2018-02-10,2018,6
95,Mayores,Becky G Featuring Bad Bunny,94,74,15,2018-02-10,2018,6
96,CC,Migos Featuring Gucci Mane,-,1,-,2018-02-10,2018,6
97,Best Friend,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",89,81,5,2018-02-10,2018,6
98,MIC Drop,BTS Featuring Desiigner,84,28,10,2018-02-10,2018,6
99,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",83,83,3,2018-02-10,2018,6
100,Corazon,Maluma X Nego do Borel,93,87,5,2018-02-10,2018,6
1,God's Plan,Drake,3,3,0,2018-02-17,2018,7
2,Perfect,Ed Sheeran,1,24,1,2018-02-17,2018,7
3,Finesse,Bruno Mars & Cardi B,6,6,0,2018-02-17,2018,7
4,Havana,Camila Cabello Featuring Young Thug,1,26,1,2018-02-17,2018,7
5,Rockstar,Post Malone Featuring 21 Savage,1,21,1,2018-02-17,2018,7
6,New Rules,Dua Lipa,7,28,7,2018-02-17,2018,7
7,Pray For Me,The Weeknd & Kendrick Lamar,-,1,-,2018-02-17,2018,7
8,Stir Fry,Migos,12,7,12,2018-02-17,2018,7
9,Meant To Be,Bebe Rexha & Florida Georgia Line,11,16,11,2018-02-17,2018,7
10,Bad At Love,Halsey,6,5,23,2018-02-17,2018,7
11,Thunder,Imagine Dragons,10,4,41,2018-02-17,2018,7
12,Let You Down,NF,14,17,14,2018-02-17,2018,7
13,Love.,Kendrick Lamar Featuring Zacari,15,11,33,2018-02-17,2018,7
14,MotorSport,"Migos, Nicki Minaj & Cardi B",8,6,15,2018-02-17,2018,7
15,Him & I,G-Eazy & Halsey,16,10,16,2018-02-17,2018,7
16,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,13,4,22,2018-02-17,2018,7
17,Say Something,Justin Timberlake Featuring Chris Stapleton,9,9,2,2018-02-17,2018,7
18,I Fall Apart,Post Malone,17,16,20,2018-02-17,2018,7
19,Bodak Yellow (Money Moves),Cardi B,25,1,32,2018-02-17,2018,7
20,Bartier Cardi,Cardi B Featuring 21 Savage,19,14,7,2018-02-17,2018,7
21,How Long,Charlie Puth,18,18,0,2018-02-17,2018,7
22,The Middle,"Zedd, Maren Morris & Grey",23,2,23,2018-02-17,2018,7
